100000000,0.0128271565
200000000,0.0639353024
300000000,-0.0606424977
400000000,-0.129344769
500000000,-0.162331122
600000000,-0.286899218
700000000,-0.328211163
800000000,-0.387550484
900000000,-0.466175914
1000000000,-0.461974396
1100000000,-0.469730236
1200000000,-0.544137939
1300000000,-0.595975166
1400000000,-0.596715537
1500000000,-0.642944233
1600000000,-0.712263772
1700000000,-0.65978398
1800000000,-0.644677265
1900000000,-0.682249307
2000000000,-0.740074884
2100000000,-0.715759202
2200000000,-0.773446019
2300000000,-0.781957351
2400000000,-0.761578172
2480000000,-0.796295772
2600000000,-0.848567603
2700000000,-0.819706611
2800000000,-0.83824644
2900000000,-0.84746961
3000000000,-0.83451198
3100000000,-0.790267662
3200000000,-0.855026267
3300000000,-0.844078435
3400000000,-0.883490399
3500000000,-0.924644914
3600000000,-0.915670108
3700000000,-0.961337914
3800000000,-1.00149543
3900000000,-1.01201521
4000000000,-1.02144324
4100000000,-0.992315458
4200000000,-1.08843037
4300000000,-1.13233401
4400000000,-1.09051734
4500000000,-1.14497612
4600000000,-1.12148144
4700000000,-1.12500173
4800000000,-1.11495264
4900000000,-1.13006255
4980000000,-1.13430597
5100000000,-1.15673682
5200000000,-1.21956001
5300000000,-1.24148986
5400000000,-1.23179997
5500000000,-1.2264486
5600000000,-1.24663647
5700000000,-1.27692571
5800000000,-1.31123811
5900000000,-1.29763268
6000000000,-1.33986584
6100000000,-1.33983658
6200000000,-1.35521529
6300000000,-1.35306313
6400000000,-1.38283731
6500000000,-1.34197015
6600000000,-1.36374985
6700000000,-1.42704048
6800000000,-1.44482861
6900000000,-1.40420691
7000000000,-1.44722676
7100000000,-1.39259809
7200000000,-1.57061018
7300000000,-1.57362865
7400000000,-1.58151146
7480000000,-1.57986537
7600000000,-1.56507247
7700000000,-1.61747424
7800000000,-1.60606162
7900000000,-1.6276694
8000000000,-1.67834353
8100000000,-1.65940931
8200000000,-1.69915358
8300000000,-1.68837324
8400000000,-1.69019453
8500000000,-1.7344777
8600000000,-1.80322015
8700000000,-1.77335267
8800000000,-1.81220387
8900000000,-1.83396347
9000000000,-1.82259406
