10000000  ,2000
50000000  ,2000
100000000 ,2000
150000000 ,2000
200000000 ,2000
250000000 ,2000
300000000 ,2000
350000000 ,2000
400000000 ,2000
450000000 ,2000
500000000 ,2000
550000000 ,2000
600000000 ,2000
650000000 ,2000
700000000 ,2000
750000000 ,2000
800000000 ,2000
850000000 ,2000
900000000 ,2000
950000000 ,2000
1000000000,2000
1050000000,2000
1100000000,2000
1150000000,2000
1200000000,2000
1250000000,2000
1300000000,2000
1350000000,2000
1400000000,2000
1450000000,2000
1500000000,2000
1550000000,2000
1600000000,2000
1650000000,2000
1700000000,2000
1750000000,2000
1800000000,2000
1850000000,2000
1900000000,2000
1950000000,2000
2000000000,2000
2050000000,2000
2100000000,2000
2150000000,2000
2200000000,2000
2250000000,2000
2300000000,2000
2350000000,2000
2400000000,2000
2450000000,2000
2500000000,2000
